positive, thanks for making my trip home next flight I'll take more selfies
negative, I shouldn't have to find they should tell us I've flown Jet Blue since your first month The experience isn't what it was
negative, if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time
negative, I'm over that honestly just would like to get going on the journey
negative, If that was the why did your alert arrive so Late Flight delay Don't buy it
negative, our flight out no Tv Now our flight back not seated together Maybe our fault still no fun
negative, I don't believe so That's not what the team has told us
negative, also not have food available even for purchase is quite shocking since this is a hour international flight
negative, out of JFK no one has info no answers as to why we boarded the plane the team is in an awkward spot everyone is cranky
neutral, I have a reservation for tomorrow morning but trying to get back night bc other flight was going to jfk Can I get on list at CTG
negative, Flight is still waiting for bags Most of us checked in hours ago People are missing connections Please help
neutral, any way to get ppl on standby list for flight FLL to BOS Trying to find way home
negative, Something to think about when you are dealing with PEOPLE Just wrong No excuses Figure it out expect the unexpected
negative, I understand but wish you would have announced the delay hours earlier vs sitting for hrs at MCO
negative, what gives Delayed over hours at MCO to JFK Every time
positive, Well Brittany We love the clouds Enjoy the Thank you
negative, My wife was with our dog They wouldn't even let her out off the plane My daughter was at Newburgh lives close by So wrong
negative, According to your ground it hasn't even been taken off the plane yet
negative, thanks for making an effort Credit where credit is flight delayed hours instead of hours
negative, At what time All these passengers were sitting on a hot plane with no air and no communication for over hours Just wrong
negative, flight delayed at JFK then then hours Now it's back to hours with no explanation or apology
positive, thanks Have a good Sunday
negative, Flight had a hour weather but what is the minute delay in getting bags to tired passengers
negative, on Tarmac yest Cancelled Flight hr delay Why not send JFK closed saved all trip sit again
negative, flying out of BUF missing captain Really Delayed til Not happy
negative, it would be nice if the app would actually inform you that a flight is delayed
neutral, His name is Enzo RT Well hello there pooch What's your name
negative, I but I wanted to pass it along Not good for the experience esp for someone who flies times a month
neutral, Flight departed Phoenix at am
negative, So what about the plane stuck in Newburgh won't start It that weather reLate Flightd as well These passengers on plane for hrs
negative, thanks Home to MSY TSA precheck agents directing people after photo until scan beyond rude One grabbed and pushed children
neutral, Promo Watch Phone at Amazon check
negative, your hold music sucks
neutral, Customer of the year
negative, JFK north check in bag drop has been checking in someone for the entire another doing check ins too
negative, no excuse though for gate changes though
negative, if someone had bothered to inform us that the airport that would have helped
negative, get me home Flight from buf to Bos is missing a captain Really
negative, nope This flight is now not leaving until almost I can't believe I paid money for this
positive, thank you We are finally at the gate
positive, flight to Orlando is unable to serve hot bevies So they've made movies and alcohol complimentary That works
negative, the only update we get is that they have no idea when we will get an update Way to go
negative, will you cover the cost of my car service waiting time
neutral, don't I always
positive, Landing As usual great flight wiyh a great crew Hello sunny West Palm Beach
negative, this is ridiculous we are on hours coming up of waiting to there are are newborns on board
negative, waiting at HPN on plane more than an hour since landing of no please get us off this plane
negative, too Late Flight Several passengers are inebriated You're in league with big alcohol Shame on you
negative, thanks for making my vacation not worth it again Currently waiting on the runway for another hour to DEPLANE
negative, letting me down in San Fran No Media rate What's the deal Looks like this is the last time I fly anywhere with you
positive, they were amazing and thank you
negative, and have empty help desks
negative, there was a closure People here need to inform not send them gate to gate w no info on boards updated departures
negative, according to jfk plenty of planes are landing No problem there
neutral, when will the system be up and running
negative, Thanks for the THIRD gate change
positive, Beautiful shot Thanks for sharing Using to post Your welcome Not on this flight It was a
negative, Flight JFK to Cartagena all at this airport bar singing the opposite of your praises We're making a pact to never fly u again
